Departamento,Municipio,Zona,Centro,Acta,Inconsistencias,DC,LIBRE,PINU,PLH,PNH,PDF Link
YORO,YORO,02,033_EL COCO O TULANGUARE - ESC. TERENCIO SIERRA,17999,1,0,43,1,104,73,https://storage.googleapis.com/actas_elecciones_hn2025/actas/17999.pdf
YORO,YORO,02,038_COYOLAR No. 1 - ESC. MANUEL BONILLA,18006,1,0,38,0,34,56,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18006.pdf
YORO,YORO,02,040_SAN FRANCISCO DE OCOMAPA - CEB FRANCISCO MORAZAN,18009,1,0,19,0,27,69,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18009.pdf
YORO,YORO,02,043_AGUAS BUENAS - ESC. FRANCISCO MORAZAN,18014,1,1,15,0,11,104,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18014.pdf
YORO,YORO,02,047_EL SITIO - ESC. JESUS MILLA SELVA,18019,1,1,27,0,61,61,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18019.pdf
YORO,YORO,02,047_EL SITIO - ESC. JESUS MILLA SELVA,18020,1,0,12,0,70,55,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18020.pdf
YORO,YORO,02,048_EL LIMONCITO - ESC. RAMON ROSA,18021,1,1,48,0,55,101,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18021.pdf
YORO,YORO,02,050_EL SIRIANO - ESC. PRESENTACION CENTENO,18024,1,0,63,0,15,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18024.pdf
YORO,YORO,02,063_CALPULES - ESC. ANGEL ZUNIGA HUETE,18045,1,0,30,0,107,66,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18045.pdf
YORO,YORO,02,066_CABEZA DE VACA No. 2 - ESC. RUBEN HERRERA B.,18049,1,0,30,0,45,121,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18049.pdf
YORO,YORO,02,067_VALLECILLO - ESC. LUIS LANDA,18050,1,0,29,0,48,49,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18050.pdf
YORO,YORO,02,068_LA COROZA No. 2 - ESC. MARCO AURELIO SOTO,18052,1,1,16,1,83,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18052.pdf
YORO,ARENAL,02,002_CAMPO EL CAYO - ESC. VICENTE D. ANTONI,18061,1,0,23,0,70,70,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18061.pdf
YORO,ARENAL,02,003_TEGUAJAL - ESC. LUCAS QUEZADA,18066,1,0,42,0,63,114,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18066.pdf
YORO,ARENAL,02,005_SANTA CRUZ - ESC. PEDRO NOLASCO DUARTE,18068,1,0,63,0,44,120,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18068.pdf
YORO,ARENAL,02,006_TIERRA BLANCA - JESUS MILLA SELVA,18070,1,0,20,0,56,125,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18070.pdf
YORO,ARENAL,02,006_TIERRA BLANCA - JESUS MILLA SELVA,18071,1,1,16,0,62,98,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18071.pdf
YORO,EL NEGRITO,01,003_BO. EL CENTRO - ESC. JUAN FERRERA VARGAS,18088,1,1,49,0,109,61,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18088.pdf
YORO,EL NEGRITO,01,003_BO. EL CENTRO - ESC. JUAN FERRERA VARGAS,18089,1,1,37,0,91,59,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18089.pdf
YORO,EL NEGRITO,01,004_BO. TATUMBLA - ESC. RAMON ROSA,18099,1,0,35,1,73,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18099.pdf
YORO,EL NEGRITO,01,004_BO. TATUMBLA - ESC. RAMON ROSA,18100,1,0,38,1,65,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18100.pdf
YORO,EL NEGRITO,02,007_EL JUNCO - ESC. CRISTOBAL COLON,18108,1,0,74,0,31,103,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18108.pdf
YORO,EL NEGRITO,02,009_ESTERO INDIO - ESC. DIONISIO DE HERRERA,18113,1,0,31,1,94,27,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18113.pdf
YORO,EL NEGRITO,02,010_ALDEA LA 36 - CEB. ELSA MARTINEZ CUBAS,18116,1,1,41,1,97,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18116.pdf
YORO,EL NEGRITO,02,010_ALDEA LA 36 - CEB. ELSA MARTINEZ CUBAS,18117,1,1,44,0,90,44,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18117.pdf
YORO,EL NEGRITO,02,015_LAS DELICIAS - ESC. JOSE TRINIDAD REYES,18133,1,0,20,1,135,60,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18133.pdf
YORO,EL NEGRITO,02,016_BATTAN - ESC. FROYLAN TURCIOS,18135,1,0,41,0,85,102,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18135.pdf
YORO,EL NEGRITO,02,022_JOCOMICO QUEBRADA ARRIBA - ESC. MARIA AUXILIADORA,18150,1,0,23,0,72,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18150.pdf
YORO,EL NEGRITO,02,025_EL RODEO - ESC. LEMPIRA,18157,1,0,38,0,32,49,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18157.pdf
YORO,EL PROGRESO,01,001_COL. VEINTISIETE DE OCTUBRE - CEB DRA ELENA KULHMAN,18171,1,0,17,4,104,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18171.pdf
YORO,EL PROGRESO,01,001_COL. VEINTISIETE DE OCTUBRE - CEB DRA ELENA KULHMAN,18172,1,1,13,0,113,54,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18172.pdf
YORO,EL PROGRESO,01,008_COL. BENDECK - CEB PETRONILA C. DE VILLALOBOS ,18180,1,0,21,4,123,57,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18180.pdf
YORO,EL PROGRESO,01,008_COL. BENDECK - CEB PETRONILA C. DE VILLALOBOS ,18183,1,1,30,3,105,52,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18183.pdf
YORO,EL PROGRESO,01,008_COL. BENDECK - CEB PETRONILA C. DE VILLALOBOS ,18187,1,0,29,1,116,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18187.pdf
YORO,EL PROGRESO,01,008_COL. BENDECK - CEB PETRONILA C. DE VILLALOBOS ,18189,1,0,36,3,103,47,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18189.pdf
YORO,EL PROGRESO,01,008_COL. BENDECK - CEB PETRONILA C. DE VILLALOBOS ,18193,1,1,36,1,125,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18193.pdf
YORO,EL PROGRESO,01,008_COL. BENDECK - CEB PETRONILA C. DE VILLALOBOS ,18195,1,1,38,4,115,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18195.pdf
YORO,EL PROGRESO,01,011_COL. LOS CASTAÑOS - ESC. ROBERTO MICHELETTI BAIN,18200,1,0,23,5,121,53,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18200.pdf
YORO,EL PROGRESO,01,011_COL. LOS CASTAÑOS - ESC. ROBERTO MICHELETTI BAIN,18202,1,2,27,1,122,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18202.pdf
YORO,EL PROGRESO,01,015_COL. PALERMO - ESC. FRANCISCO MORAZAN,18213,1,0,18,1,128,33,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18213.pdf
YORO,EL PROGRESO,01,015_COL. PALERMO - ESC. FRANCISCO MORAZAN,18214,1,0,31,4,123,26,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18214.pdf
YORO,EL PROGRESO,01,015_COL. PALERMO - ESC. FRANCISCO MORAZAN,18216,1,1,35,5,115,27,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18216.pdf
YORO,EL PROGRESO,01,015_COL. PALERMO - ESC. FRANCISCO MORAZAN,18219,1,2,17,1,122,30,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18219.pdf
YORO,EL PROGRESO,01,021_COL. POLICARPO PAZ GARCIA - ESC. REPUBLICA DE ALEMANIA,18234,1,1,25,2,94,71,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18234.pdf
YORO,EL PROGRESO,01,030_BO. FATIMA - ESC. JOSE MARIA FERRERO,18245,1,0,23,0,105,62,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18245.pdf
YORO,EL PROGRESO,01,032_BO. MONTEVIDEO - CEB SAN JOSE ,18251,1,0,33,4,140,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18251.pdf
YORO,EL PROGRESO,01,032_BO. MONTEVIDEO - CEB SAN JOSE ,18253,1,0,34,4,117,40,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18253.pdf
YORO,EL PROGRESO,01,033_BO. CABAÑAS - CEB REPUBLICA DE HONDURAS,18255,1,0,22,4,130,22,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18255.pdf
YORO,EL PROGRESO,01,035_BO. SAN FRANCISCO - CEB JOSE TRINIDAD CABAÑAS,18264,1,1,47,4,109,43,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18264.pdf
YORO,EL PROGRESO,01,037_SAN ANTONIO DE PENJAMO - ESC. RAMON ROSA,18270,1,0,36,2,117,35,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18270.pdf
YORO,EL PROGRESO,01,040_LOTIFICACION MOYA - INST. ESTEBAN MOYA,18274,1,0,39,7,107,35,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18274.pdf
YORO,EL PROGRESO,01,040_LOTIFICACION MOYA - INST. ESTEBAN MOYA,18275,1,0,32,3,112,35,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18275.pdf
YORO,EL PROGRESO,01,040_LOTIFICACION MOYA - INST. ESTEBAN MOYA,18278,1,1,34,5,116,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18278.pdf
YORO,EL PROGRESO,01,049_COL. MANGANDY - ESC. MELECIO VELASQUEZ,18280,1,0,32,4,126,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18280.pdf
YORO,EL PROGRESO,01,049_COL. MANGANDY - ESC. MELECIO VELASQUEZ,18281,1,2,32,3,115,35,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18281.pdf
YORO,EL PROGRESO,01,049_COL. MANGANDY - ESC. MELECIO VELASQUEZ,18285,1,2,34,0,138,22,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18285.pdf
YORO,EL PROGRESO,01,051_COL. DOS DE MARZO - INST. PERLA DEL ULUA,18294,1,3,36,1,118,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18294.pdf
YORO,EL PROGRESO,01,051_COL. DOS DE MARZO - INST. PERLA DEL ULUA,18299,1,2,28,2,121,51,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18299.pdf
YORO,EL PROGRESO,01,051_COL. DOS DE MARZO - INST. PERLA DEL ULUA,18301,1,2,41,7,131,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18301.pdf
YORO,EL PROGRESO,01,051_COL. DOS DE MARZO - INST. PERLA DEL ULUA,18302,1,0,30,4,120,50,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18302.pdf
YORO,EL PROGRESO,01,054_COL. RODOLFO CARCAMO - J.N SAN FRANCISCO JAVIER,18312,1,1,27,2,116,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18312.pdf
YORO,EL PROGRESO,01,054_COL. RODOLFO CARCAMO - J.N SAN FRANCISCO JAVIER,18313,1,0,27,2,126,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18313.pdf
YORO,EL PROGRESO,01,054_COL. RODOLFO CARCAMO - J.N SAN FRANCISCO JAVIER,18314,1,0,31,3,115,40,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18314.pdf
YORO,EL PROGRESO,01,054_COL. RODOLFO CARCAMO - J.N SAN FRANCISCO JAVIER,18315,1,0,40,1,119,33,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18315.pdf
YORO,EL PROGRESO,01,056_COL. DIECINUEVE DE JULIO - ESC. MANUEL DE JESUS MORALES,18317,1,1,41,1,126,25,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18317.pdf
YORO,EL PROGRESO,01,056_COL. DIECINUEVE DE JULIO - ESC. MANUEL DE JESUS MORALES,18319,1,0,34,2,126,37,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18319.pdf
YORO,EL PROGRESO,01,057_COL. LOS LAURELES O NUEVA JERUSALEN - ESC. JOSE CECILIO DEL VALLE,18327,1,0,21,3,108,43,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18327.pdf
YORO,EL PROGRESO,01,057_COL. LOS LAURELES O NUEVA JERUSALEN - ESC. JOSE CECILIO DEL VALLE,18328,1,1,21,2,135,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18328.pdf
YORO,EL PROGRESO,01,058_COL. ROBERTO SUAZO CORDOVA - ESC. IVAN MICHELETTY BAIN,18336,1,1,26,4,121,26,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18336.pdf
YORO,EL PROGRESO,01,060_COL. SAN JOSE No. 2 - ESC. JAIME OLEARY,18345,1,1,47,4,133,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18345.pdf
YORO,EL PROGRESO,01,069_COL. SEIS DE JULIO - CENTRO COMUNAL 6 DE JULIO,18354,1,0,34,6,86,39,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18354.pdf
YORO,EL PROGRESO,01,073_COL. QUEBRADA SECA - CEB. JOSE ANGEL ZUNIGA HUETE,18369,1,0,26,2,111,37,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18369.pdf
YORO,EL PROGRESO,01,073_COL. QUEBRADA SECA - CEB. JOSE ANGEL ZUNIGA HUETE,18372,1,0,20,2,135,38,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18372.pdf
YORO,EL PROGRESO,01,074_BO. LA GOLONDRINAS - ESC. RAFAEL TELL,18376,1,1,31,1,115,35,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18376.pdf
YORO,EL PROGRESO,01,078_COL. SANTA FE I - CRAED UNIVERSIDAD NACIONAL AUTONOMA DE HONDURAS,18380,1,0,36,1,107,30,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18380.pdf
YORO,EL PROGRESO,01,079_COL. RODAS ALVARADO - ESC. CORITZA CRUZ,18384,1,1,33,2,100,33,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18384.pdf
YORO,EL PROGRESO,01,080_COL. RAMIREZ REINA - ANEXO CEB. JOSE TRINIDAD CABAÑAS,18390,1,0,28,1,98,38,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18390.pdf
YORO,EL PROGRESO,01,083_COL. 3 DE ABRIL - ESC. 3 DE ABRIL,18391,1,0,36,3,116,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18391.pdf
YORO,EL PROGRESO,02,002_AGUA BLANCA SUR - ESC. MANUEL BONILLA,18434,1,0,35,1,124,27,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18434.pdf
YORO,EL PROGRESO,02,002_AGUA BLANCA SUR - ESC. MANUEL BONILLA,18435,1,0,31,1,100,53,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18435.pdf
YORO,EL PROGRESO,02,004_BUENOS AIRES O PAUJILES - ESC. MERCEDES RAMIREZ,18441,1,0,3,1,62,47,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18441.pdf
YORO,EL PROGRESO,02,006_CAMPO BIRICHICHE O LAS PALOMAS - ESC. BIRICHICHE,18448,1,0,41,2,121,46,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18448.pdf
YORO,EL PROGRESO,02,008_CAMPO COOB - ESC. ROBERTO MICHELETTI BAIN,18453,1,0,41,3,144,40,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18453.pdf
YORO,EL PROGRESO,02,012_CAMPO MONTERREY - ESC. MONTERREY,18461,1,2,52,5,99,35,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18461.pdf
YORO,EL PROGRESO,02,013_CAMPO NARANJO CHINO - ESC. WILFREDO ARCHAGA GALEAS,18463,1,2,31,0,104,30,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18463.pdf
YORO,EL PROGRESO,02,015_COL. BRISAS DE LA LIBERTAD - CEB ALVARO CONTRERAS,18468,1,0,20,1,81,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18468.pdf
YORO,EL PROGRESO,02,017_EL BALSAMO - ESC. EL PORVENIR,18472,1,0,53,1,103,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18472.pdf
YORO,EL PROGRESO,02,018_EL PORVENIR DEL NORTE O EL CAMALOTE - ESC. MANUEL DE JESUS SUBIRANA,18479,1,1,18,1,113,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18479.pdf
YORO,EL PROGRESO,02,018_EL PORVENIR DEL NORTE O EL CAMALOTE - ESC. MANUEL DE JESUS SUBIRANA,18480,1,0,20,0,106,27,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18480.pdf
YORO,EL PROGRESO,02,018_EL PORVENIR DEL NORTE O EL CAMALOTE - ESC. MANUEL DE JESUS SUBIRANA,18481,1,0,20,0,122,30,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18481.pdf
YORO,EL PROGRESO,02,019_GUAYMITAS - CEB FRANCISCO MORAZAN,18488,1,1,19,0,97,40,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18488.pdf
YORO,EL PROGRESO,02,019_GUAYMITAS - CEB FRANCISCO MORAZAN,18491,1,0,19,0,105,31,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18491.pdf
YORO,EL PROGRESO,02,020_LA CUARENTA - ESC. JUAN LINDO,18500,1,0,45,2,104,25,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18500.pdf
YORO,EL PROGRESO,02,022_LA MINA - CEB LUIS BOGRAN,18509,1,0,18,0,110,38,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18509.pdf
YORO,EL PROGRESO,02,022_LA MINA - CEB LUIS BOGRAN,18510,1,0,34,4,116,28,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18510.pdf
YORO,EL PROGRESO,02,023_LA OCHO O EL SOCORRO - ESC. RAUL ZALDIVAR,18515,1,0,23,0,79,31,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18515.pdf
YORO,EL PROGRESO,02,024_LA SARROSA - CEB PEDRO NUFIO,18517,1,0,40,1,119,28,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18517.pdf
YORO,EL PROGRESO,02,024_LA SARROSA - CEB PEDRO NUFIO,18518,1,1,29,0,115,23,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18518.pdf
YORO,EL PROGRESO,02,024_LA SARROSA - CEB PEDRO NUFIO,18522,1,1,50,0,101,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18522.pdf
YORO,EL PROGRESO,02,025_MELLER - ESC. DANIEL LAINEZ,18525,1,1,31,0,80,33,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18525.pdf
YORO,EL PROGRESO,02,025_MELLER - ESC. DANIEL LAINEZ,18526,1,0,28,0,104,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18526.pdf
YORO,EL PROGRESO,02,030_QUEBRADA DE YORO - ESC. VICTORIA ZUNIGA,18543,1,2,44,2,123,32,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18543.pdf
YORO,EL PROGRESO,02,032_AGUA BLANCA DEL NORTE - ESC. MOISES AGUILAR,18550,1,0,10,0,62,46,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18550.pdf
YORO,EL PROGRESO,02,034_LA GUACAMAYA - ESC. PILAR M. MARTINEZ,18560,1,1,30,3,125,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18560.pdf
YORO,EL PROGRESO,02,034_LA GUACAMAYA - ESC. PILAR M. MARTINEZ,18562,1,0,37,1,132,3,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18562.pdf
YORO,EL PROGRESO,02,044_CAMPO PALOS BLANCOS O BRECK - ESC. CAMPOS BLANCOS,18574,1,0,57,0,71,47,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18574.pdf
YORO,EL PROGRESO,02,049_COL. NUÑEZ - ESC. EDITH MARISELA FIGUEROA,18580,1,1,11,1,98,86,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18580.pdf
YORO,JOCON,02,002_AGUA FRIA - ESC. HERMENEGILDO MARTINEZ,18588,1,0,7,0,31,52,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18588.pdf
YORO,JOCON,02,003_ALTA CRUZ - CEB RUPERTO MARTINEZ,18590,1,2,29,1,99,110,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18590.pdf
YORO,JOCON,02,004_LA DALIA - ESC. PRESENTACION CENTENO,18591,1,1,4,0,119,117,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18591.pdf
YORO,JOCON,02,015_LOS ENCUENTROS - ESC. ERMENEGILDO P. MARTINEZ,18604,1,1,42,1,26,47,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18604.pdf
YORO,JOCON,02,018_BUENA VISTA - CEB OSWALDO LOPEZ,18607,1,0,21,1,91,50,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18607.pdf
YORO,JOCON,02,019_TAPIQUIL - ESC. JOSE CECILIO DEL VALLE,18608,1,0,20,0,37,108,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18608.pdf
YORO,MORAZAN,01,001_COL. EXITOS DE LEMPIRA - INST. POLIVALENTE FRANCISCO MORAZAN,18612,1,0,32,0,80,58,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18612.pdf
YORO,MORAZAN,01,001_COL. EXITOS DE LEMPIRA - INST. POLIVALENTE FRANCISCO MORAZAN,18613,1,1,34,1,84,66,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18613.pdf
YORO,MORAZAN,01,002_BO. EL PROGRESO - ESC. LUIS LANDA,18623,1,1,30,0,79,72,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18623.pdf
YORO,MORAZAN,02,004_CUYAMAPA - ESC. DIONISIO DE HERRERA,18642,1,0,14,0,69,53,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18642.pdf
YORO,MORAZAN,02,007_LA CRUZ - CEB. LEMPIRA,18651,1,0,14,0,85,54,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18651.pdf
YORO,MORAZAN,02,009_LEMPIRA - ESC. LA INDEPENDENCIA,18657,1,0,37,0,32,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18657.pdf
YORO,MORAZAN,02,020_CHANCAYA - ESC. MANUEL DE JESUS SUBIRANA,18685,1,1,15,0,45,77,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18685.pdf
YORO,MORAZAN,02,020_CHANCAYA - ESC. MANUEL DE JESUS SUBIRANA,18686,1,1,13,0,61,52,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18686.pdf
YORO,MORAZAN,02,021_SAN RAFAEL DE AGUACATALES - ESC. MARCELINO PINEDA LOPEZ,18687,1,0,58,0,18,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18687.pdf
YORO,MORAZAN,02,026_LAGUNA GRANDE - ESC. CONSUELO RODRIGUEZ,18695,1,0,10,1,32,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18695.pdf
YORO,OLANCHITO,01,002_BO. ABAJO - ESC. MODESTO CHACON,18709,1,0,43,0,42,84,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18709.pdf
YORO,OLANCHITO,01,003_BO. LA ESTACION - ESC. JOSE CECILIO DEL VALLE,18711,1,1,49,1,49,103,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18711.pdf
YORO,OLANCHITO,01,005_COL. DIONISIO NARVAEZ - CEB. COLONIA LA LIBERTAD,18734,1,0,48,1,56,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18734.pdf
YORO,OLANCHITO,01,006_COL. VEINTICUATRO DE MAYO - CEBG. JOSE TRINIDAD CABAÑAS ,18743,1,0,56,1,52,97,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18743.pdf
YORO,OLANCHITO,01,006_COL. VEINTICUATRO DE MAYO - CEBG. JOSE TRINIDAD CABAÑAS ,18748,1,1,49,0,56,74,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18748.pdf
YORO,OLANCHITO,01,006_COL. VEINTICUATRO DE MAYO - CEBG. JOSE TRINIDAD CABAÑAS ,18750,1,0,55,1,63,81,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18750.pdf
YORO,OLANCHITO,01,006_COL. VEINTICUATRO DE MAYO - CEBG. JOSE TRINIDAD CABAÑAS ,18754,1,0,55,3,50,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18754.pdf
YORO,OLANCHITO,02,003_LOMITAS DEL ESTE - ESC. RAMON AMAYA AMADOR,18780,1,1,41,2,75,47,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18780.pdf
YORO,OLANCHITO,02,004_ARMENIA - ESC. JOSE SANTOS GUARDIOLA,18785,1,0,36,0,46,66,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18785.pdf
YORO,OLANCHITO,02,010_CAMPO NERONES - CEB ABRAHAM MEJIA,18797,1,0,26,0,63,107,https://storage.googleapis.com/actas_elecciones_hn2025/actas/18797.pdf
